tube_assembly_id,quote_date,cost
TA-01667,2013-03-24,54.56
TA-01937,2014-02-01,54.55
TA-14364,2012-09-01,54.53
TA-20946,2013-07-01,54.53
TA-02090,2013-06-01,54.53
TA-01042,2013-08-01,54.53
TA-19116,2013-09-01,54.53
TA-21004,2013-08-11,54.52
TA-18719,2013-08-11,54.52
TA-20018,2013-06-01,54.51
TA-20019,2013-06-01,54.51
TA-07151,2013-07-01,54.5
TA-20674,2013-12-02,54.5
TA-08107,2013-01-01,54.49
TA-00386,2013-07-28,54.48
TA-07309,2005-02-21,54.47
TA-01148,2013-07-01,54.47
TA-20390,2013-06-01,54.47
TA-08687,2013-06-01,54.46
TA-20439,2013-08-01,54.45
TA-10002,2013-08-01,54.45
TA-02733,2013-06-01,54.45
TA-20193,2013-07-01,54.44
TA-05044,2013-04-14,54.44
TA-12493,2012-08-13,54.44
TA-12104,2012-09-01,54.43
TA-01068,2013-08-04,54.42
TA-10822,2013-08-11,54.42
TA-06536,2013-06-01,54.41
TA-19868,2013-12-02,54.41
TA-07066,2008-04-15,54.4
TA-19915,2013-06-01,54.39
TA-07149,2013-08-01,54.38
TA-18693,2013-08-11,54.37
TA-20561,2013-08-11,54.37
TA-19135,2013-08-01,54.36
TA-18932,2013-08-01,54.36
TA-02577,2013-05-01,54.34
TA-01516,2013-07-14,54.34
TA-03021,2013-08-01,54.34
TA-20183,2013-07-21,54.33
TA-07986,2013-07-01,54.33
TA-07206,2013-07-01,54.33
TA-05041,2013-04-14,54.32
TA-17517,2013-07-14,54.32
TA-17516,2013-07-21,54.32
TA-15844,2013-01-14,54.32
TA-16025,2012-11-20,54.31
TA-12449,2014-06-24,54.31
TA-18674,2013-08-01,54.3
TA-03993,2013-07-01,54.3
TA-01044,2013-08-01,54.3
TA-01247,2013-08-01,54.29
TA-10973,2013-06-01,54.28
TA-20192,2013-09-01,54.28
TA-00914,2013-04-14,54.27
TA-19932,2013-04-14,54.27
TA-20409,2013-04-14,54.27
TA-13026,2009-09-23,54.26
TA-04126,2013-08-01,54.26
TA-06313,2013-06-01,54.26
TA-06312,2013-06-01,54.26
TA-10958,2013-08-01,54.25
TA-20895,2013-08-01,54.23
TA-03012,2013-07-01,54.21
TA-11384,2012-09-01,54.2
TA-04261,2007-05-08,54.2
TA-01679,2013-06-01,54.19
TA-00096,2013-06-01,54.19
TA-20937,2013-08-11,54.19
TA-20351,2013-06-01,54.19
TA-20710,2013-08-11,54.18
TA-20072,2013-08-01,54.18
TA-17542,2013-08-01,54.17
TA-13480,2012-09-01,54.16
TA-02909,2013-07-07,54.14
TA-06330,2014-02-01,54.14
TA-10946,2013-08-11,54.13
TA-21025,2013-09-01,54.12
TA-02056,2013-08-01,54.12
TA-07203,2013-07-01,54.12
TA-16368,2013-05-22,54.11
TA-20512,2013-07-01,54.1
TA-06755,2013-06-01,54.1
TA-19170,2013-08-01,54.1
TA-17940,2013-07-15,54.08
TA-02803,2013-07-21,54.07
TA-04170,2013-07-01,54.07
TA-03536,2013-07-01,54.07
TA-03750,2013-06-30,54.07
TA-13004,2012-09-01,54.06
TA-18933,2013-08-01,54.05
TA-13980,2013-02-07,54.05
TA-20980,2013-09-01,54.05
TA-07339,2013-07-01,54.04
TA-10137,2012-09-01,54.03
TA-09141,2013-07-01,54.03
TA-20663,2013-07-01,54.03
TA-11634,2012-09-01,54.02
TA-04142,2013-08-11,54.01
TA-04137,2013-08-11,54.01
TA-20219,2013-08-01,54.01
TA-06344,2013-07-21,54.0
TA-20423,2013-08-01,54.0
TA-03340,2013-05-01,54.0
TA-05712,2013-08-11,53.99
TA-17558,2013-08-01,53.98
TA-17567,2013-10-01,53.98
TA-18916,2013-04-14,53.97
TA-18917,2013-04-14,53.97
TA-14320,2012-09-01,53.96
TA-09731,2013-07-21,53.94
TA-07023,2013-06-30,53.94
TA-01467,2013-07-14,53.93
TA-06090,2013-07-21,53.92
TA-20575,2013-08-01,53.92
TA-08317,2013-06-01,53.92
TA-04643,2013-04-14,53.91
TA-11552,2014-04-07,53.9
TA-04745,2013-06-01,53.89
TA-01704,2013-08-01,53.87
TA-04254,2013-08-01,53.87
TA-07020,2013-06-30,53.87
TA-21021,2013-06-01,53.86
TA-19363,2014-02-01,53.86
TA-18886,2013-04-14,53.85
TA-18883,2013-04-14,53.85
TA-18956,2013-07-07,53.83
TA-06932,2010-08-16,53.82
TA-18961,2013-08-01,53.82
TA-04150,2013-07-07,53.81
TA-09219,2013-06-30,53.81
TA-10945,2013-08-11,53.81
TA-19359,2013-06-01,53.81
TA-19730,2013-08-01,53.79
TA-14470,2012-09-01,53.79
TA-11876,2011-08-01,53.74
TA-06952,2012-10-17,53.74
TA-20672,2013-04-14,53.74
TA-19921,2013-04-14,53.74
TA-18954,2013-04-14,53.74
TA-19922,2013-04-14,53.74
TA-03741,2013-06-30,53.73
TA-07229,2013-08-11,53.73
TA-06182,2013-07-07,53.73
TA-00061,2013-06-01,53.72
TA-06107,2012-10-08,53.71
TA-01503,2013-07-01,53.71
TA-15288,2013-06-07,53.7
TA-11468,2012-09-01,53.68
TA-20988,2013-07-21,53.68
TA-10940,2013-08-11,53.67
TA-18896,2013-06-01,53.67
TA-20990,2013-08-11,53.65
TA-19735,2013-06-01,53.64
TA-21197,2009-07-30,53.62
TA-05048,2013-04-14,53.61
TA-05047,2013-04-14,53.61
TA-00222,2013-07-01,53.61
TA-01268,2013-06-30,53.6
TA-03013,2013-06-01,53.59
TA-02745,2013-08-01,53.57
TA-11299,2012-09-01,53.57
TA-05049,2013-04-14,53.56
TA-20406,2013-04-14,53.56
TA-16334,2014-04-08,53.55
TA-18997,2013-08-11,53.54
TA-20675,2013-04-14,53.53
TA-04650,2013-06-01,53.52
TA-08176,2009-06-08,53.5
TA-11545,2012-09-01,53.5
TA-07717,2013-06-01,53.49
TA-12038,2012-09-01,53.49
TA-01484,2013-07-21,53.47
TA-12294,2012-09-01,53.47
TA-19717,2013-07-21,53.43
TA-00190,2013-07-14,53.42
TA-17631,2013-08-11,53.42
TA-15285,2013-02-20,53.4
TA-20903,2013-07-21,53.4
TA-20304,2013-07-21,53.4
TA-20689,2013-07-21,53.4
TA-17572,2013-07-07,53.38
TA-11123,2007-10-26,53.38
TA-00312,2013-07-01,53.38
TA-18925,2013-12-02,53.36
TA-09526,2014-02-01,53.35
TA-20911,2013-07-21,53.35
TA-16182,2012-11-20,53.35
TA-17512,2013-07-21,53.33
TA-17513,2013-07-21,53.33
TA-17504,2013-08-11,53.33
TA-06343,2013-06-30,53.32
TA-00776,2013-07-01,53.3
TA-00297,2013-07-01,53.3
TA-17055,2013-02-15,53.3
TA-19766,2013-10-01,53.29
TA-00274,2014-01-22,53.28
TA-11298,2012-09-01,53.23
TA-04375,2014-02-01,53.22
TA-18996,2013-08-11,53.22
TA-15433,2013-02-25,53.21
TA-01174,2013-04-14,53.2
TA-11363,2007-10-26,53.2
TA-01287,2013-07-21,53.2
TA-20935,2013-08-11,53.19
TA-19372,2013-06-01,53.19
TA-08100,2004-09-13,53.15
TA-09209,2013-06-30,53.13
TA-21014,2013-07-21,53.12
TA-03336,2013-08-01,53.11
TA-19747,2013-08-04,53.1
TA-14634,2013-06-24,53.1
TA-19178,2013-09-01,53.09
TA-18910,2013-06-01,53.07
TA-20685,2013-07-14,53.07
TA-01267,2013-07-21,53.07
TA-05137,2013-06-01,53.07
TA-20688,2013-07-21,53.06
TA-06325,2014-02-01,53.06
TA-18989,2013-12-02,53.06
TA-13459,2011-08-01,53.05
TA-09771,2014-03-12,53.04
TA-20896,2013-08-01,53.02
TA-03363,2013-05-01,53.02
TA-04130,2013-08-11,53.02
TA-20534,2013-08-01,53.0
TA-05023,2013-06-01,53.0
TA-20894,2013-08-01,52.98
TA-14561,2012-09-01,52.96
TA-10962,2013-08-01,52.96
TA-19167,2013-08-01,52.94
TA-19168,2013-08-01,52.94
TA-12703,2012-09-01,52.92
TA-06369,2013-06-01,52.88
TA-00087,2013-06-01,52.87
TA-20009,2013-08-01,52.85
TA-15292,2013-02-20,52.82
TA-19811,2013-08-01,52.81
TA-19812,2013-08-01,52.81
TA-02919,2013-07-21,52.81
TA-12243,2012-09-01,52.77
TA-02137,2012-06-15,52.77
TA-12494,2012-09-01,52.75
TA-19320,2013-07-21,52.75
TA-04153,2013-06-30,52.74
TA-03513,2014-01-22,52.73
TA-10905,2013-07-07,52.72
TA-17511,2013-08-01,52.72
TA-11705,2012-01-31,52.72
TA-18998,2013-11-02,52.69
TA-20690,2013-03-31,52.69
TA-00086,2013-08-11,52.68
TA-04152,2013-06-30,52.68
TA-11086,2013-06-01,52.67
TA-20884,2013-06-30,52.66
TA-11564,2012-09-01,52.63
TA-20502,2014-01-21,52.63
TA-20649,2013-07-21,52.61
TA-06074,2013-07-21,52.61
TA-07166,2013-08-11,52.61
TA-08911,2010-01-01,52.55
TA-04631,2013-07-07,52.55
TA-12065,2012-09-01,52.54
TA-17515,2013-07-21,52.54
TA-02146,2000-05-18,52.54
TA-00154,1995-07-31,52.53
TA-05684,2013-08-11,52.52
TA-20641,2013-08-01,52.5
TA-20640,2013-08-01,52.5
TA-08933,2011-08-01,52.5
TA-20269,2013-04-14,52.49
TA-18950,2013-06-01,52.48
TA-01927,2013-06-01,52.47
TA-01205,2013-08-11,52.47
TA-10906,2013-07-21,52.47
TA-11639,2012-09-01,52.45
TA-19764,2013-10-01,52.44
TA-10374,2014-01-29,52.43
TA-07016,2011-08-01,52.4
TA-19310,2013-06-01,52.4
TA-19309,2013-06-01,52.4
TA-19114,2013-08-01,52.37
TA-17557,2013-08-01,52.36
TA-20683,2013-08-01,52.36
TA-08537,2014-02-01,52.36
TA-06326,2014-02-01,52.36
TA-19834,2011-10-14,52.36
TA-21017,2013-07-07,52.34
TA-10995,2013-08-11,52.34
TA-18975,2013-07-21,52.33
TA-13138,2009-01-12,52.29
TA-19565,2013-07-21,52.29
TA-08034,2013-06-01,52.27
TA-17376,2012-10-02,52.27
TA-06334,2014-02-01,52.26
TA-11580,2012-04-19,52.25
TA-18912,2013-09-01,52.25
TA-04209,2011-08-01,52.24
TA-08629,2011-08-01,52.23
TA-14593,2013-02-15,52.21
TA-12302,2012-08-13,52.21
TA-20195,2013-07-21,52.21
TA-01681,2013-08-11,52.21
TA-03746,2013-06-30,52.2
TA-17589,2013-05-01,52.19
TA-07859,2014-02-01,52.18
TA-17784,2012-07-28,52.16
TA-20995,2013-09-01,52.15
TA-04156,2013-07-07,52.14
TA-04155,2013-07-07,52.14
TA-16237,2012-11-20,52.14
TA-10916,2013-08-01,52.14
TA-11762,2012-09-01,52.11
TA-10917,2013-08-01,52.09
TA-17505,2013-08-11,52.09
TA-19191,2013-07-21,52.08
TA-20684,2013-07-21,52.08
TA-11054,2013-08-01,52.07
TA-19936,2013-08-11,52.06
TA-15681,2012-11-20,52.04
TA-19230,2013-11-02,52.01
TA-19720,2013-11-02,52.01
TA-19250,2013-01-01,52.01
TA-20885,2013-08-01,51.97
TA-07993,2013-07-21,51.95
TA-20230,2013-07-14,51.94
TA-14236,2012-09-01,51.92
TA-15871,2012-11-20,51.9
TA-14225,2012-09-01,51.89
TA-20872,2013-07-14,51.89
TA-14747,2012-09-01,51.88
TA-14578,2012-09-01,51.87
TA-06560,2014-02-01,51.85
TA-02477,2007-04-04,51.84
TA-09737,2011-02-11,51.82
TA-14893,2012-06-01,51.79
TA-14666,2010-10-01,51.78
TA-06561,2014-02-01,51.77
TA-11860,2012-06-01,51.76
TA-04561,2013-08-11,51.75
TA-03420,1999-03-25,51.75
TA-20187,2013-07-21,51.75
TA-11044,2013-06-24,51.73
TA-12043,2014-08-20,51.7
TA-20288,2013-07-21,51.69
TA-20873,2013-07-14,51.69
TA-21031,2013-07-21,51.67
TA-15611,2012-11-20,51.66
TA-04184,2008-07-25,51.65
TA-07991,2013-07-21,51.62
TA-20486,2013-04-14,51.62
TA-19225,2013-11-02,51.62
TA-19763,2013-06-01,51.61
TA-20059,2013-08-01,51.61
TA-11947,2012-03-26,51.6
TA-01455,1997-04-28,51.59
TA-19343,2013-08-04,51.57
TA-06096,2014-02-01,51.56
TA-04896,2013-07-21,51.55
TA-04143,2013-08-11,51.55
TA-10934,2013-06-01,51.55
TA-18942,2013-08-01,51.54
TA-04565,2013-08-11,51.49
TA-11761,2012-09-01,51.47
TA-10816,2014-02-01,51.47
TA-19443,2014-02-01,51.46
TA-06225,2013-06-30,51.42
TA-08336,2013-08-11,51.42
TA-01273,2013-07-21,51.42
TA-17479,2013-08-01,51.41
TA-11067,2013-08-11,51.4
TA-11901,2012-08-13,51.39
TA-20538,2013-08-01,51.35
TA-18965,2013-08-01,51.35
TA-01278,2013-07-21,51.35
TA-15357,2012-11-20,51.35
TA-14297,2012-09-01,51.35
TA-20168,2013-06-01,51.34
TA-11383,2012-09-01,51.33
TA-17555,2013-10-01,51.32
TA-20976,2013-04-14,51.31
TA-09229,2013-07-07,51.28
TA-20484,2013-11-02,51.26
TA-10799,2013-11-02,51.25
TA-12192,2012-08-13,51.24
TA-21189,2013-11-01,51.24
TA-13126,2012-09-01,51.23
TA-20332,2013-10-01,51.22
TA-19313,2013-07-21,51.22
TA-10805,2013-07-07,51.22
TA-20697,2013-03-31,51.21
TA-09226,2013-07-07,51.21
TA-09225,2013-07-07,51.21
TA-04354,2011-08-01,51.2
TA-17294,2013-02-26,51.18
TA-17465,2013-08-01,51.16
TA-10955,2013-06-01,51.14
TA-14050,2012-09-01,51.12
TA-12303,2013-01-09,51.11
TA-13832,2012-09-01,51.1
TA-11589,2014-04-21,51.1
TA-15074,2012-06-01,51.1
TA-20286,2013-07-21,51.09
TA-10419,2014-05-29,51.07
TA-17296,2013-02-26,51.06
TA-19352,2013-08-01,51.04
TA-17568,2013-11-02,51.03
TA-05973,2013-07-21,51.03
TA-13918,2012-09-01,51.02
TA-17460,2013-08-01,51.0
TA-19045,2013-08-01,51.0
TA-05060,2012-06-01,51.0
TA-18764,2011-08-01,50.98
TA-19083,2013-06-01,50.98
TA-14571,2012-08-13,50.97
TA-01113,2012-07-11,50.97
TA-02171,2013-10-31,50.88
TA-15298,2012-09-01,50.87
TA-10740,2006-09-11,50.84
TA-18939,2013-08-01,50.82
TA-00363,2009-11-09,50.81
TA-00362,2010-02-01,50.81
TA-04694,2004-06-21,50.8
TA-01468,2013-11-02,50.79
TA-00522,2011-12-13,50.78
TA-00522,2012-07-17,50.78
TA-07323,2011-08-01,50.77
TA-10800,2013-07-21,50.75
TA-14671,2011-08-01,50.74
TA-14557,2012-08-13,50.73
TA-19336,2013-08-01,50.71
TA-13500,2011-08-01,50.71
TA-13920,2012-08-13,50.71
TA-03364,2014-02-01,50.69
TA-19361,2013-03-31,50.69
TA-13915,2012-09-01,50.69
TA-02720,2013-07-07,50.69
TA-12488,2012-08-13,50.68
TA-11640,2012-09-01,50.66
TA-17547,2013-08-01,50.64
TA-10779,2013-08-01,50.64
TA-00024,2013-08-01,50.63
TA-14584,2012-09-01,50.63
TA-13921,2012-08-13,50.63
TA-09222,2013-06-30,50.62
TA-09221,2013-06-30,50.62
TA-04979,2014-02-21,50.61
TA-14219,2012-05-01,50.59
TA-06179,2013-07-21,50.56
TA-06339,2013-07-14,50.55
TA-01306,2014-01-22,50.54
TA-19742,2013-09-01,50.53
TA-02265,2012-03-16,50.52
TA-15070,2012-09-01,50.51
TA-06597,2012-05-03,50.51
TA-00469,2011-08-01,50.5
TA-19190,2013-07-14,50.49
TA-16180,2012-11-20,50.48
TA-10907,2013-07-07,50.48
TA-15361,2012-11-20,50.48
TA-19403,2013-09-01,50.47
TA-12588,2012-09-01,50.47
TA-16768,2012-09-13,50.47
TA-19194,2013-08-01,50.46
TA-11035,2013-08-11,50.45
TA-12371,2012-09-01,50.44
TA-09921,2008-03-01,50.43
TA-17912,2014-01-01,50.42
TA-11913,2012-06-01,50.4
TA-18819,2012-06-19,50.4
TA-04999,2013-06-30,50.4
TA-05157,2013-08-11,50.37
TA-15240,2012-09-01,50.36
TA-01444,2014-05-07,50.36
TA-01739,2001-03-29,50.36
TA-16191,2012-11-20,50.35
TA-03533,2014-02-01,50.35
TA-18097,2013-11-01,50.34
TA-18456,2013-07-03,50.34
TA-19197,2013-08-01,50.34
TA-16821,2013-04-05,50.33
TA-18228,2013-04-25,50.31
TA-18903,2013-07-14,50.29
TA-14469,2012-09-01,50.28
TA-11784,2012-09-01,50.28
TA-15358,2012-11-20,50.28
TA-15359,2012-11-20,50.28
TA-14519,2010-10-01,50.27
TA-17232,2013-02-08,50.26
TA-10984,2013-08-01,50.26
TA-11511,2012-03-27,50.26
TA-13290,2012-08-13,50.26
TA-20999,2013-08-01,50.25
TA-17914,2014-01-01,50.24
TA-04129,2013-08-11,50.23
TA-14567,2012-09-01,50.23
TA-19196,2013-08-01,50.22
TA-13825,2012-01-03,50.22
TA-00567,2012-07-10,50.21
TA-18655,2014-02-06,50.2
TA-05179,2011-08-01,50.2
TA-09651,2010-07-12,50.2
TA-12619,2012-08-13,50.19
TA-17592,2013-05-01,50.19
TA-16772,2013-08-08,50.18
TA-12190,2012-08-13,50.18
TA-17583,2013-08-01,50.16
TA-11888,2008-05-06,50.14
TA-10801,2013-09-01,50.14
TA-17532,2013-08-04,50.11
TA-19094,2013-11-02,50.11
TA-13619,2010-07-22,50.09
TA-16172,2012-11-20,50.08
TA-11783,2012-09-01,50.08
TA-06096,2011-08-03,50.08
TA-17530,2013-08-01,50.07
TA-13894,2013-06-24,50.07
TA-15202,2012-09-01,50.06
TA-14517,2010-10-01,50.04
TA-17724,2012-09-25,50.01
TA-16142,2012-11-20,49.99
TA-11992,2012-09-01,49.99
TA-19048,2014-02-01,49.99
TA-14543,2012-08-13,49.96
TA-11934,2012-09-01,49.94
TA-14821,2012-09-01,49.92
TA-11558,2012-09-01,49.92
TA-11218,2014-03-24,49.91
TA-11390,2012-08-13,49.9
TA-15830,2013-06-24,49.87
TA-14549,2012-09-01,49.87
TA-18460,2013-07-03,49.83
TA-20070,2013-06-01,49.82
TA-10802,2013-06-01,49.8
TA-15643,2012-11-26,49.79
TA-16183,2012-11-20,49.79
TA-13078,2012-08-13,49.78
TA-18902,2013-07-21,49.76
TA-14718,2012-09-01,49.75
TA-15440,2012-09-01,49.74
TA-06976,2010-04-05,49.73
TA-13806,2012-06-01,49.72
TA-14134,2010-12-02,49.7
TA-09940,2013-08-11,49.7
TA-01197,2013-11-11,49.69
TA-10967,2013-07-21,49.69
TA-21032,2013-07-07,49.69
TA-11791,2012-09-01,49.68
TA-20977,2013-04-14,49.65
TA-18724,2013-07-07,49.63
TA-01488,2013-07-21,49.63
TA-19189,2013-07-07,49.62
TA-13760,2012-09-01,49.61
TA-19862,2010-03-01,49.59
TA-20329,2013-08-01,49.58
TA-14361,2012-09-01,49.58
TA-13396,2012-09-01,49.56
TA-20082,2013-08-01,49.55
TA-19935,2013-08-04,49.53
TA-09942,2013-08-11,49.5
TA-19128,2013-06-01,49.5
TA-09939,2013-08-11,49.5
TA-10788,2013-03-31,49.49
TA-21020,2013-08-11,49.49
TA-11935,2012-09-01,49.48
TA-20167,2013-09-01,49.46
TA-19229,2013-08-01,49.45
TA-11721,2007-04-06,49.45
TA-20327,2013-04-14,49.42
TA-05954,2011-03-01,49.41
TA-17458,2013-06-01,49.41
TA-00025,2013-08-01,49.4
TA-20485,2013-04-14,49.4
TA-19195,2013-08-01,49.39
TA-19000,2014-02-01,49.38
TA-04581,2013-07-21,49.37
TA-20694,2013-07-21,49.37
TA-12193,2012-05-01,49.37
TA-21131,2013-07-21,49.36
TA-19111,2013-08-01,49.36
TA-17559,2013-08-01,49.36
TA-21026,2013-08-11,49.36
TA-16306,2012-11-20,49.36
TA-04229,2014-01-22,49.34
TA-14416,2012-08-13,49.31
TA-20145,2014-02-01,49.29
TA-14415,2012-08-13,49.26
TA-11948,2012-03-26,49.26
TA-04546,2012-08-13,49.24
TA-13108,2012-08-13,49.24
TA-20625,2013-07-21,49.24
TA-20159,2013-08-01,49.23
TA-20164,2013-08-01,49.23
TA-19804,2013-08-01,49.23
TA-19368,2013-06-01,49.23
TA-11495,2012-03-27,49.22
TA-20687,2014-02-01,49.21
TA-18946,2013-04-14,49.18
TA-15795,2012-09-01,49.17
TA-11942,2012-09-01,49.16
TA-10343,2014-05-14,49.16
TA-20149,2013-05-01,49.16
TA-01424,2014-02-24,49.15
TA-20996,2013-06-23,49.14
TA-11800,2012-08-13,49.12
TA-19306,2013-03-31,49.1
TA-12460,2012-06-01,49.1
TA-15077,2012-09-01,49.09
TA-17302,2013-03-19,49.09
TA-03374,2014-07-01,49.09
TA-16300,2012-11-20,49.08
TA-15680,2012-11-20,49.07
TA-09329,2013-02-20,49.07
TA-20169,2013-03-31,49.06
TA-13895,2013-06-24,49.06
TA-07114,2011-07-01,49.05
TA-20049,2013-04-14,49.04
TA-19072,2013-06-01,49.03
TA-03335,2013-08-01,49.0
TA-15796,2012-09-01,49.0
TA-01600,2002-06-17,48.99
TA-10891,2011-08-05,48.99
TA-14324,2012-08-13,48.98
TA-20027,2013-03-31,48.98
TA-04128,2013-08-11,48.96
TA-20653,2013-09-01,48.96
TA-15911,2013-06-24,48.94
TA-11494,2012-03-27,48.94
TA-14476,2012-09-01,48.93
TA-10900,2013-03-31,48.93
TA-12436,2012-09-01,48.91
TA-15007,2012-04-13,48.91
TA-11506,2012-03-27,48.9
TA-10956,2013-03-31,48.86
TA-18894,2013-06-01,48.86
TA-14551,2012-08-13,48.85
TA-19896,2012-07-31,48.84
TA-20146,2013-06-01,48.84
TA-20071,2013-08-01,48.83
TA-14181,2012-08-13,48.83
TA-04215,2012-07-27,48.83
TA-04752,2013-08-04,48.83
TA-19222,2013-11-02,48.79
TA-16175,2012-11-20,48.78
TA-17563,2013-08-01,48.78
TA-19321,2013-07-21,48.77
TA-16143,2012-11-20,48.73
TA-16165,2012-11-20,48.73
TA-15003,2012-08-13,48.72
TA-14857,2014-05-28,48.72
TA-16176,2012-11-20,48.71
TA-13985,2014-04-02,48.71
TA-13658,2012-04-02,48.71
TA-02310,2013-07-21,48.71
TA-03747,2013-06-30,48.7
TA-20285,2013-08-11,48.7
TA-05101,2011-12-15,48.69
TA-20182,2013-07-21,48.64
TA-04744,2013-07-07,48.64
TA-19940,2013-08-11,48.62
TA-19367,2013-05-01,48.6
TA-04114,2013-07-21,48.6
TA-19659,2013-10-01,48.56
TA-18987,2013-12-02,48.55
TA-10942,2014-04-08,48.51
TA-09358,2013-07-07,48.5
TA-09359,2013-07-07,48.5
TA-17564,2013-06-01,48.5
TA-16303,2012-11-20,48.49
TA-20328,2013-04-14,48.47
TA-10804,2013-07-07,48.47
TA-20609,2013-08-01,48.47
TA-19370,2013-11-22,48.47
TA-16497,2013-02-20,48.46
TA-20537,2013-08-01,48.44
TA-20196,2013-07-07,48.44
TA-03752,2013-06-30,48.44
TA-19577,2011-06-07,48.42
TA-14281,2009-11-06,48.41
TA-14575,2012-08-13,48.41
TA-19360,2013-06-01,48.41
TA-12434,2012-09-01,48.4
TA-15076,2012-09-01,48.39
TA-11744,2012-09-01,48.38
TA-10470,2011-08-01,48.37
TA-11170,2012-08-13,48.37
TA-10954,2013-08-11,48.37
TA-20093,2013-11-02,48.37
TA-15284,2013-10-04,48.35
TA-01781,2012-07-25,48.32
TA-13923,2012-07-25,48.32
TA-19051,2013-12-02,48.31
TA-02811,2013-07-14,48.3
TA-11046,2013-11-02,48.29
TA-14715,2012-09-01,48.29
TA-18727,2013-08-01,48.28
TA-19371,2013-08-11,48.28
TA-11743,2012-09-01,48.23
TA-08733,2008-01-16,48.23
TA-08734,2008-01-16,48.23
TA-10919,2013-08-01,48.19
TA-10918,2013-08-01,48.19
TA-14779,2012-09-01,48.19
TA-02136,2012-06-15,48.19
TA-19109,2013-07-21,48.18
TA-19344,2013-08-11,48.17
TA-17565,2013-06-01,48.17
TA-00875,2013-06-30,48.17
TA-20185,2013-07-21,48.17
TA-00541,2003-01-06,48.16
TA-16349,2013-02-15,48.13
TA-18985,2013-12-02,48.13
TA-05111,2013-04-14,48.12
TA-11943,2012-09-01,48.12
TA-19736,2013-07-07,48.11
TA-10826,2013-04-14,48.09
TA-01542,2013-02-20,48.09
TA-13660,2012-04-02,48.08
TA-13458,2012-09-01,48.07
TA-05171,2013-08-11,48.07
TA-12093,2012-03-26,48.07
TA-13548,2012-09-01,48.05
TA-15026,2012-08-13,48.04
TA-19176,2013-08-01,48.04
TA-12091,2012-03-26,48.03
TA-12092,2012-03-26,48.03
TA-12435,2012-09-01,48.02
TA-16359,2013-02-15,48.02
TA-20679,2013-08-04,48.02
TA-19025,2014-02-01,48.01
TA-04409,2011-10-21,48.0
TA-17454,2013-03-31,48.0
TA-04212,2000-04-17,47.99
TA-04213,2000-04-17,47.99
TA-15829,2012-11-20,47.98
TA-10791,2013-06-01,47.95
TA-06711,2011-10-31,47.95
TA-05045,2013-04-14,47.95
TA-18890,2013-08-01,47.9
TA-20993,2013-04-07,47.9
TA-15437,2012-09-01,47.9
TA-16860,2012-06-04,47.9
TA-01665,2013-08-01,47.89
TA-12601,2012-09-01,47.89
TA-04788,2013-11-02,47.88
TA-11393,2011-08-01,47.87
TA-01325,2013-07-07,47.84
TA-10792,2013-06-01,47.84
TA-16198,2013-08-12,47.83
TA-20707,2013-08-01,47.82
TA-17507,2013-03-31,47.82
TA-20294,2013-08-04,47.8
TA-15798,2012-09-01,47.79
TA-19133,2013-06-01,47.78
TA-13081,2012-08-13,47.78
TA-17548,2013-07-21,47.78
TA-17549,2013-07-07,47.78
TA-18529,2013-05-10,47.77
TA-15682,2012-11-20,47.74
TA-19055,2012-08-28,47.74
TA-04516,2011-07-01,47.73
TA-11745,2011-08-01,47.71
TA-12603,2012-08-13,47.7
TA-14826,2012-09-01,47.69
TA-11585,2012-06-01,47.69
TA-20978,2013-09-01,47.69
TA-19463,2013-08-07,47.67
TA-05051,2013-04-14,47.65
TA-19315,2013-07-21,47.64
TA-15218,2012-11-20,47.64
TA-12696,2008-11-25,47.64
TA-04737,2013-06-01,47.64
TA-19838,2013-08-01,47.64
TA-02613,1998-03-18,47.62
TA-19226,2013-08-01,47.59
TA-20023,2013-08-01,47.59
TA-19158,2013-10-01,47.58
TA-13949,2011-08-01,47.55
TA-11009,2013-08-11,47.55
TA-09693,2014-04-14,47.53
TA-10789,2013-07-21,47.51
TA-19020,2014-02-01,47.51
TA-19959,2013-07-01,47.5
TA-14574,2012-08-13,47.49
TA-11571,2012-09-01,47.48
TA-02836,2013-10-01,47.47
TA-21036,2013-04-14,47.46
TA-18726,2013-06-01,47.46
TA-03792,2012-09-17,47.46
TA-13657,2012-04-02,47.45
TA-17057,2013-02-07,47.45
TA-10952,2013-08-01,47.43
TA-10794,2013-06-01,47.41
TA-13207,2012-04-02,47.4
TA-10370,2006-05-26,47.38
TA-04828,2013-07-01,47.37
TA-19224,2013-08-01,47.37
TA-18008,2012-10-09,47.37
TA-01540,2013-02-22,47.36
TA-18988,2013-12-02,47.35
TA-19415,2013-04-14,47.35
TA-13815,2012-06-01,47.33
TA-13815,2013-03-13,47.33
TA-04738,2013-08-04,47.31
TA-02478,2011-08-01,47.3
TA-13399,2012-09-01,47.3
TA-18632,2013-12-26,47.27
TA-01543,2013-02-20,47.26
TA-15731,2013-02-08,47.26
TA-18881,2013-08-01,47.26
TA-20157,2013-08-01,47.24
TA-14360,2012-09-01,47.23
TA-16326,2012-03-24,47.23
TA-02718,2013-12-02,47.21
TA-17826,2013-05-03,47.18
TA-16184,2012-11-20,47.16
TA-04309,2011-08-01,47.12
TA-10488,2014-01-13,47.1
TA-20692,2013-07-14,47.09
TA-04512,2012-07-02,47.07
TA-03951,2011-08-01,47.07
